ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause
,shop.example,https://shop.example/,8,0.0,60.922,200.924,2284.294,69.019,2615.16,484679,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,7,0.0,44.065,105.11,490.73,48.726,688.631,275064,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,16,0.0,18.783,84.775,178.541,66.833,348.932,910901,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,0,167.592,28.386,108.104,136.373,82.961,523.416,575418,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,16,0.0,24.541,86.092,86.881,1.531,199.045,23929,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,11,21.785,11.843,20.76,41.742,21.057,117.187,199139,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,23,17.09,13.999,63.935,87.743,28.416,211.183,186398,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,22,140.224,92.905,115.589,363.062,53.149,764.929,499180,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,0,42.667,64.269,107.452,218.252,21.491,454.131,276582,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,19,89.96,62.129,64.076,205.21,4.537,425.913,24255,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,23,7.673,31.102,72.72,206.372,3.185,321.052,11323,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,23,0.0,63.172,235.371,88.926,567.669,955.138,3189495,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,19,0.0,21.665,36.161,1191.989,0.308,1250.123,2036,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,2,0.0,0.0,0.0,949.614,47.749,997.363,319129,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,21,0.0,0.0,0.0,68.537,19.145,87.682,161967,200.0,warm,1,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,20,0.0,13.052,52.835,62.56,9.459,137.906,64300,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,13,19.634,88.983,2222.855,129.561,36.962,2497.995,291830,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-far.example,https://cdn-far.example/,21,13.766,121.348,338.526,31.265,48.17,553.074,233701,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,10,0.0,66.107,330.952,34.164,7.085,438.308,85428,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,14,0.0,64.784,75.341,248.657,82.494,471.275,720875,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,12,15.21,17.244,84.864,543.188,426.936,1087.442,3693146,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,17,5202.05,0.0,0.0,0.0,0.0,5202.05,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,19,0.0,27.664,49.817,80.664,17.267,175.413,104273,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,11,18.577,8.018,18.783,25.835,7.247,78.46,63593,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,22,0.0,86.226,81.797,473.336,95.435,736.794,430425,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,9,26.697,448.328,111.324,524.707,69.832,1180.887,195830,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,15,34.704,276.678,115.766,53.197,334.995,815.341,1826360,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,3,9.51,6.206,46.729,52.904,7.47,122.819,86104,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,7,0.0,32.942,259.665,346.771,33.597,672.974,394442,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,6,5994.236,0.0,0.0,0.0,0.0,5994.236,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,21,407.779,69.608,162.637,584.703,36.655,1261.384,168865,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,19,0.0,383.907,65.349,92.116,18.716,560.089,50942,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,22,25.015,102.154,149.765,76.843,17.068,370.845,103912,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,23,0.0,77.842,54.111,66.586,20.388,218.926,99911,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,18,0.0,57.801,133.466,111.696,126.797,429.76,1511820,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,22,6488.713,0.0,0.0,0.0,0.0,6488.713,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,6,0.0,17.417,253.137,188.601,1.042,460.197,10091,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,4,17.735,440.916,118.792,292.676,71.437,941.556,312197,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,8,0.0,114.116,232.811,84.48,58.272,489.678,258833,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,2,0.0,0.0,0.0,160.117,43.926,204.042,306012,200.0,warm,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,4,0.0,49.121,90.822,3523.019,73.842,3736.805,518741,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,13,13.31,25.661,39.672,174.675,12.326,265.645,67781,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,15,0.0,19.276,77.72,832.263,4.642,933.901,21377,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,23,0.0,67.235,1179.553,382.724,20.347,1649.859,160559,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,media.example,https://media.example/,14,15.622,41.665,165.184,116.453,141.406,480.33,869550,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,3,0.0,32.525,26.692,52.321,10.991,122.528,96832,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,17,0.0,8.935,20.048,35.576,5.996,70.555,97889,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,0,0.0,0.0,0.0,274.919,65.011,339.93,624729,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,7,19.884,0.0,0.0,59.827,1.678,81.389,30216,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,15,0.0,84.332,105.75,181.031,190.169,561.282,1363192,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,7,0.0,135.722,358.402,50.016,6.421,550.562,57561,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,5,0.0,462.734,266.595,443.841,11.54,1184.71,110046,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,17,0.0,5.876,74.921,528.023,16.855,625.675,104986,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,16,27.907,37.844,47.023,3170.153,62.924,3345.852,744892,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,22,12.914,40.205,97.905,315.067,81.314,547.405,831078,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,13,0.0,34.763,1444.897,80.825,159.641,1720.126,1991101,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,8,10.33,88.447,219.516,434.911,64.397,817.6,267595,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,20,0.0,36.566,123.541,154.002,367.704,681.813,1860551,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,21,36.311,0.0,0.0,77.053,292.785,406.149,1824699,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,15,12.533,9.108,38.697,56.287,31.483,148.109,200255,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,22,0.0,9.896,85.135,41.488,26.702,163.222,123798,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,16,0.0,0.0,0.0,400.675,52.226,452.9,453674,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,3,86.71,23.046,58.73,116.829,4.703,290.018,36621,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,16,0.0,69.777,67.929,97.924,86.629,322.258,802725,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,5,17.919,11.866,44.15,51.403,3.172,128.509,23578,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,12,35.805,58.997,107.969,419.66,24.977,647.407,239861,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,2,34.426,5.556,43.103,58.129,2.309,143.523,29431,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,2,14.551,88.053,203.508,73.345,26.645,406.102,203313,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,20,26.701,126.527,702.056,143.54,30.8,1029.625,229573,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,6,375.737,82.581,152.166,336.474,41.278,988.237,311431,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,20,0.0,146.137,170.189,852.98,8.569,1177.875,64996,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,3,43.261,0.0,0.0,3829.259,20.305,3892.825,215452,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,5,19.07,0.0,0.0,58.007,2.616,79.693,33392,200.0,cold,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,0,0.0,54.739,92.803,94.28,500.955,742.777,4002813,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,12,82.795,65.58,649.676,297.987,55.461,1151.499,509492,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,18,0.0,31.602,46.98,41.729,11.262,131.574,89835,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,23,0.0,78.657,182.671,954.623,0.28,1216.231,1911,500.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,1,41.594,91.823,219.724,269.554,27.964,650.66,189867,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,8,13.942,53.982,79.546,172.504,121.787,441.762,717034,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,21,28.279,82.87,578.638,767.536,20.287,1477.61,115198,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,10,61.297,21.124,146.476,182.628,19.942,431.466,155559,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,7,0.0,37.729,79.777,99.118,156.594,373.219,2065945,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,2,24.125,436.684,221.638,50.16,55.928,788.534,247914,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,8,0.0,4250.084,0.0,0.0,0.0,4250.084,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,14,21.074,43.705,99.441,259.781,22.668,446.669,135958,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,15,0.0,55.879,138.848,81.497,12.48,288.704,192455,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,12,92.462,0.0,0.0,579.486,50.162,722.111,402827,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,10,0.0,6613.197,0.0,0.0,0.0,6613.197,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,4,18.388,202.143,71.624,82.945,0.869,375.969,10384,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,23,26.807,323.598,327.659,162.244,52.987,893.296,145321,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,5,0.0,141.271,242.438,64.334,13.996,462.039,110699,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,8,49.295,164.434,454.464,1669.411,22.649,2360.253,138052,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,2,158.215,50.686,88.323,215.488,315.423,828.135,2564315,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,8,61.702,0.0,0.0,377.12,40.589,479.412,331928,200.0,cold,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,23,195.636,23.74,71.138,141.602,6.928,439.044,56757,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,0,0.0,6.888,30.87,26.566,2.645,66.968,37892,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,17,416.889,155.054,275.382,94.839,19.206,961.371,192869,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,2,20.109,0.0,0.0,78.508,5.001,103.617,36875,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,19,32.392,4073.568,362.034,85.302,49.582,4602.878,153402,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,0,0.0,8.945,43.18,62.309,17.22,131.654,155701,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,2,18.175,27.082,104.636,125.872,2.279,278.045,18666,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,14,11.457,0.0,0.0,30.178,5.403,47.038,65963,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,5,0.0,625.965,77.081,189.784,89.456,982.286,469706,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,9,23.721,0.0,0.0,217.783,54.947,296.45,304276,200.0,cold,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,20,30.433,87.298,122.28,488.066,336.405,1064.483,2684866,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,21,129.425,143.363,142.629,153.309,500.42,1069.146,1989663,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,15,0.0,0.0,0.0,247.122,40.109,287.231,399915,200.0,warm,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,23,4188.67,0.0,0.0,0.0,0.0,4188.67,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,19,28.408,0.0,0.0,661.345,0.303,690.056,1872,503.0,cold,1,0,HTTP,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,2,45.696,70.415,113.848,645.733,42.022,917.714,320558,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,20,0.0,34.72,59.144,2108.106,3.861,2205.831,32731,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,18,60.369,379.024,110.614,305.325,68.981,924.314,295930,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,4,0.0,80.037,486.484,98.319,194.044,858.884,2211904,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,12,0.0,38.395,82.047,1447.536,0.303,1568.282,2117,502.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,1,0.0,0.0,0.0,116.167,142.327,258.495,686424,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,5,23.381,93.149,82.279,779.704,0.13,978.643,1609,502.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,13,25.29,11.477,81.498,130.561,5.81,254.637,28651,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,4,19.226,19.067,75.188,141.681,260.273,515.435,2041459,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,8,42.035,77.907,2869.364,0.0,0.0,2989.305,0,,cold,0,0,TLS,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,15,0.0,9.224,84.776,79.2,4.492,177.691,58987,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,0,4836.484,0.0,0.0,0.0,0.0,4836.484,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,15,59.05,10.871,34.596,29.943,8.302,142.763,71964,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,22,0.0,297.832,330.104,157.076,27.32,812.332,131898,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,2,334.629,66.443,150.33,392.267,113.498,1057.168,793132,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,20,0.0,75.305,204.895,104.536,323.88,708.616,2750039,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,6,9.857,0.0,0.0,123.184,1.39,134.431,15661,200.0,cold,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,5,44.942,41.61,141.798,282.501,22.186,533.036,146528,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,1,33.064,75.067,142.276,311.456,33.1,594.963,315674,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,8,0.0,196.383,246.277,101.59,12.143,556.393,61824,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,15,8.929,12.175,31.436,48.585,1.153,102.277,12669,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,19,13.669,483.414,120.899,461.36,121.821,1201.163,704097,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,14,0.0,95.441,290.375,75.52,7.217,468.553,77589,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,0,0.0,46.761,60.971,139.742,304.389,551.862,1336666,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,9,7932.202,0.0,0.0,0.0,0.0,7932.202,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,20,17.748,800.844,191.884,120.676,80.436,1211.589,204546,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,19,17.349,0.0,0.0,67.137,10.462,94.947,73285,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,19,13.482,176.782,403.747,139.195,28.637,761.843,111573,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,23,0.0,38.382,66.594,190.781,5.189,300.947,32039,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,7,0.0,42.157,70.134,282.773,20.429,415.493,213564,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,7,23.193,82.315,96.96,750.859,136.389,1089.715,1696140,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,2,38.193,140.393,168.902,358.039,13.174,718.7,77417,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,16,103.311,26.581,72.747,175.276,8.903,386.817,36391,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,10,20.706,86.216,73.335,122.875,322.884,626.017,1854156,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,10,234.17,71.13,190.549,514.183,58.255,1068.288,295108,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,20,23.774,102.138,124.821,82.401,250.559,583.693,1426209,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,7,30.304,8.807,67.747,186.931,13.104,306.893,168093,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,19,0.0,83.781,372.573,546.458,36.77,1039.582,197476,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,13,0.0,904.563,164.729,78.546,15.148,1162.985,126996,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,2,14.81,48.29,136.863,757.509,7.602,965.074,100727,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,16,243.711,149.707,295.244,62.342,15.933,766.937,106254,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,20,5469.198,0.0,0.0,0.0,0.0,5469.198,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,19,0.0,85.679,561.866,3459.679,132.111,4239.336,780197,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,22,0.0,0.0,0.0,4085.683,90.029,4175.711,259226,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,20,0.0,0.0,0.0,133.651,369.664,503.315,2948732,200.0,warm,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,22,21.269,92.881,397.329,1034.808,0.311,1546.597,1385,503.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,16,12.338,6.748,25.662,37.897,8.803,91.447,102563,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,13,4420.312,0.0,0.0,0.0,0.0,4420.312,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,12,0.0,20.442,97.612,451.19,90.348,659.592,965334,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,2,327.337,46.639,141.233,64.523,133.129,712.86,1658205,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,21,25.965,0.0,0.0,121.049,14.694,161.708,94719,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,18,19.249,5378.669,0.0,0.0,0.0,5397.918,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,16,0.0,73.001,353.885,45.618,12.087,484.591,95047,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,22,0.0,39.167,124.855,172.515,8.578,345.115,27882,200.0,warm,0,1,,,synthetic,NORMAL
