ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause,dns_share,tcp_share,tls_share,server_share,transfer_share,log_total,log_size,is_peak_hour,cache_warm,handshake_ms,tls_over_tcp,label,label_source
2026-09-05T22:20:35,expired.badssl.com,https://expired.badssl.com/,22,0.938,234.246,0.0,0.0,0.0,476.898,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0019668776132422444,0.4911867946604934,0.0,0.0,0.0,6.169397320599419,0.0,1,0,234.246,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:20:37,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.754,217.524,0.0,0.0,0.0,464.597,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0016229118999907448,0.4681993211320779,0.0,0.0,0.0,6.143320453097501,0.0,1,0,217.524,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:20:38,github.com,https://github.com/duong-dan-loi-404-test,22,0.846,96.233,78.729,151.485,303.884,648.477,271672,404.0,cold,0,0,HTTP,status_404,real,,0.001304595228512345,0.14839847828064837,0.121406002063296,0.2336011917153577,0.46861183974142495,6.476167423628366,12.512354416166584,1,0,174.962,0.8096942396100089,HTTP_PROBLEM,weak_rule
2026-09-05T22:20:40,httpbin.org,https://httpbin.org/status/500,22,35.875,276.497,555.98,278.224,0.127,1171.159,246,500.0,cold,0,0,HTTP,status_500,real,,0.030632049106910333,0.23608835350281215,0.4747263181173521,0.23756296113508069,0.000108439588476031,7.066602626464233,5.5093883366279774,1,0,832.4770000000001,2.0035531915660347,HTTP_PROBLEM,weak_rule
2026-09-05T22:20:42,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12042.623,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.396290587218651,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:20:55,google.com,https://google.com/,22,0.73,54.069,72.105,133.184,0.081,279.429,847,301.0,cold,0,1,,,real,,0.002612470430771323,0.1934981694813352,0.2580440827544743,0.47662912582444916,0.000289876856017092,5.636320573493031,6.742880635791903,1,0,126.174,1.3093573516860666,NORMAL,weak_rule
2026-09-05T22:20:56,cloudflare.com,https://cloudflare.com/,22,1.078,46.448,49.404,138.961,0.956,257.615,1160,301.0,cold,0,1,,,real,,0.004184538943772684,0.1803000601673039,0.19177454728956,0.5394134658307941,0.0037109640354793002,5.555340469295924,7.057036981697891,1,0,95.852,1.041224076884168,NORMAL,weak_rule
2026-09-05T22:20:57,expired.badssl.com,https://expired.badssl.com/,22,0.733,219.579,0.0,0.0,0.0,462.745,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0015840257593274913,0.474514041210602,0.0,0.0,0.0,6.139334832192363,0.0,1,0,219.579,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:20:59,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,1.134,219.93,0.0,0.0,0.0,465.11,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0024381329147943496,0.472855883554428,0.0,0.0,0.0,6.144421657772019,0.0,1,0,219.93,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:21:00,github.com,https://github.com/duong-dan-loi-404-test,22,0.721,67.652,71.773,136.934,288.144,588.451,271662,404.0,cold,0,0,HTTP,status_404,real,,0.0012252507005681016,0.11496624187910293,0.1219693738306163,0.23270246800498257,0.48966523975658127,6.379191595233432,12.51231760653129,1,0,139.425,1.0454611664627396,HTTP_PROBLEM,weak_rule
2026-09-05T22:21:02,httpbin.org,https://httpbin.org/status/500,22,0.855,267.278,541.576,446.455,0.071,1274.549,246,500.0,cold,0,0,HTTP,status_500,real,,0.0006708255233812117,0.2097039815652439,0.42491579374351246,0.3502846889370279,5.5705979134580146e-05,7.151131953151309,5.5093883366279774,1,0,808.854,2.0187119331439773,HTTP_PROBLEM,weak_rule
2026-09-05T22:21:04,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12018.681,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.394300668635532,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:21:17,google.com,https://google.com/,22,6.711,69.534,67.484,123.611,0.081,284.542,847,301.0,cold,0,1,,,real,,0.023585270364304745,0.24437165690829477,0.2371670965973389,0.4344209290719824,0.0002846679927743532,5.65438912860915,6.742880635791903,1,0,137.018,0.956758442736836,NORMAL,weak_rule
2026-09-05T22:21:19,cloudflare.com,https://cloudflare.com/,22,1.203,56.779,61.964,159.442,0.096,297.741,1152,301.0,cold,0,1,,,real,,0.004040424395699619,0.19069929905521915,0.20811376330434841,0.5355056911879789,0.00032242788195109177,5.699576977268925,7.050122520269059,1,0,118.743,1.0724311601100744,NORMAL,weak_rule
2026-09-05T22:21:20,expired.badssl.com,https://expired.badssl.com/,22,0.977,220.521,0.0,0.0,0.0,461.626,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.002116431916746457,0.47770489530485716,0.0,0.0,0.0,6.136918952281936,0.0,1,0,220.521,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:21:21,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.862,221.017,0.0,0.0,0.0,474.931,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0018150004948087196,0.4653665479827596,0.0,0.0,0.0,6.165272885740803,0.0,1,0,221.017,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:21:23,github.com,https://github.com/duong-dan-loi-404-test,22,164.146,70.653,75.06,145.02,286.574,758.739,271665,404.0,cold,0,0,HTTP,status_404,real,,0.21634053343771703,0.09311897767216396,0.09892729911076141,0.1911329192251881,0.3776977326854162,6.632974953245231,12.512328649564148,1,0,145.71300000000002,1.0475486022915999,HTTP_PROBLEM,weak_rule
2026-09-05T22:21:25,httpbin.org,https://httpbin.org/status/500,22,43.627,259.549,522.613,261.767,0.09,1105.575,246,500.0,cold,0,0,HTTP,status_500,real,,0.03946091400402506,0.23476381068674668,0.47270696244035915,0.2367700065576736,8.140560341903533e-05,7.009024938486419,5.5093883366279774,1,0,782.162,2.00581464522988,HTTP_PROBLEM,weak_rule
2026-09-05T22:21:27,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12049.137,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.396831308148776,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:21:40,google.com,https://google.com/,22,0.709,44.546,58.337,108.222,0.07,231.63,847,301.0,cold,0,1,,,real,,0.003060916116219833,0.1923153304839615,0.2518542503129992,0.467219272115011,0.00030220610456331223,5.449449208551952,6.742880635791903,1,0,102.88300000000001,1.2808369560444386,NORMAL,weak_rule
2026-09-05T22:21:41,cloudflare.com,https://cloudflare.com/,22,0.688,45.52,50.76,135.994,0.15,264.056,1157,301.0,cold,0,1,,,real,,0.0026055079225618806,0.17238767534159424,0.1922319507983155,0.5150195413094193,0.0005680613203259914,5.579941124415853,7.05444965813294,1,0,96.28,1.0911435941530523,NORMAL,weak_rule
2026-09-05T22:21:42,expired.badssl.com,https://expired.badssl.com/,22,0.769,233.199,0.0,0.0,0.0,513.852,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.001496539859726147,0.45382522594054325,0.0,0.0,0.0,6.243879480721805,0.0,1,0,233.199,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:21:44,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,1.014,241.836,0.0,0.0,0.0,484.988,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0020907733799599166,0.49864326540038106,0.0,0.0,0.0,6.186183932237633,0.0,1,0,241.836,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:21:45,github.com,https://github.com/duong-dan-loi-404-test,22,0.724,72.842,75.47,146.804,293.713,607.189,271672,404.0,cold,0,0,HTTP,status_404,real,,0.001192379967357775,0.11996594141198211,0.12429408306145204,0.2417764485193243,0.48372582507258866,6.4104856889238375,12.512354416166584,1,0,148.312,1.0220470734812166,HTTP_PROBLEM,weak_rule
2026-09-05T22:21:47,httpbin.org,https://httpbin.org/status/500,22,0.744,264.445,529.729,265.691,0.138,1077.181,246,500.0,cold,0,0,HTTP,status_500,real,,0.0006906917221896784,0.24549727483124933,0.49177343454814004,0.24665399779609923,0.00012811217427711777,6.98303064089977,5.5093883366279774,1,0,794.174,1.9956262125864117,HTTP_PROBLEM,weak_rule
2026-09-05T22:21:49,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12052.999,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.397151751082973,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:22:02,google.com,https://google.com/,22,0.781,40.312,57.066,103.615,0.067,219.48,847,301.0,cold,0,1,,,real,,0.0035584107891379626,0.18367049389466011,0.26000546746856207,0.472093129214507,0.00030526699471478043,5.395806987825294,6.742880635791903,1,0,97.378,1.3813419829589466,NORMAL,weak_rule
2026-09-05T22:22:03,cloudflare.com,https://cloudflare.com/,22,0.686,46.624,52.239,143.298,0.103,261.514,1154,301.0,cold,0,1,,,real,,0.002623186521562899,0.17828491017689302,0.1997560360057205,0.5479553675902629,0.000393860366940202,5.57030441394284,7.051855622955894,1,0,98.863,1.0969049218881235,NORMAL,weak_rule
2026-09-05T22:22:04,expired.badssl.com,https://expired.badssl.com/,22,6.031,218.702,0.0,0.0,0.0,465.089,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.01296741053862809,0.47023687939297637,0.0,0.0,0.0,6.144376603014391,0.0,1,0,218.702,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:22:06,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.753,220.174,0.0,0.0,0.0,459.768,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0016377825337996557,0.4788806528510032,0.0,0.0,0.0,6.13289466252586,0.0,1,0,220.174,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:22:07,github.com,https://github.com/duong-dan-loi-404-test,22,0.679,75.897,77.944,148.562,301.717,625.151,271687,404.0,cold,0,0,HTTP,status_404,real,,0.0010861375891584595,0.12140586834220854,0.12468027724501762,0.23764178574456415,0.4826305964478982,6.439591556070173,12.512409628079121,1,0,153.841,1.0136156156937202,HTTP_PROBLEM,weak_rule
2026-09-05T22:22:09,httpbin.org,https://httpbin.org/status/500,22,1.145,281.462,527.989,273.852,0.116,1107.441,246,500.0,cold,0,0,HTTP,status_500,real,,0.001033915125049551,0.25415530037266093,0.47676490214828604,0.24728360246730974,0.00010474598646790213,7.010709802560926,5.5093883366279774,1,0,809.451,1.8692390480843444,HTTP_PROBLEM,weak_rule
2026-09-05T22:22:11,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12025.067,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.39483182284626,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:22:24,google.com,https://google.com/,22,0.888,44.172,61.217,115.245,0.095,242.312,847,301.0,cold,0,1,,,real,,0.0036646967545973783,0.18229390207666146,0.2526370959754366,0.47560583049952126,0.00039205652216976457,5.494344570398103,6.742880635791903,1,0,105.389,1.3551979102098646,NORMAL,weak_rule
2026-09-05T22:22:25,cloudflare.com,https://cloudflare.com/,22,30.352,76.52,60.396,154.142,0.107,351.647,1158,301.0,cold,0,1,,,real,,0.08631383176879086,0.21760458641762903,0.17175178517092426,0.43834299738089616,0.0003042824195855503,5.865467556599714,7.055312843339752,1,0,136.916,0.7791021671826626,NORMAL,weak_rule
2026-09-05T22:22:27,expired.badssl.com,https://expired.badssl.com/,22,0.991,217.695,0.0,0.0,0.0,458.946,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0021592954290918756,0.47433685008693827,0.0,0.0,0.0,6.131109091287894,0.0,1,0,217.695,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:22:28,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.97,230.59,0.0,0.0,0.0,479.711,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0020220507764049604,0.48068524590847406,0.0,0.0,0.0,6.175266257933291,0.0,1,0,230.59,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:22:30,github.com,https://github.com/duong-dan-loi-404-test,22,29.52,65.42,70.884,137.889,267.045,589.298,271685,404.0,cold,0,0,HTTP,status_404,real,,0.05009350108094716,0.11101344311367084,0.12028549222973775,0.23398857623816816,0.4531578250732227,6.380627494133162,12.512402266666907,1,0,136.304,1.0672086720867209,HTTP_PROBLEM,weak_rule
2026-09-05T22:22:31,httpbin.org,https://httpbin.org/status/500,22,643.325,274.972,553.826,280.122,0.065,1775.636,246,500.0,cold,0,0,HTTP,status_500,real,,0.36230680161925083,0.15485831555566568,0.31190289000673566,0.15775868477548327,3.6606601803522795e-05,7.482476967554819,5.5093883366279774,1,0,828.798,2.0068195324163325,HTTP_PROBLEM,weak_rule
2026-09-05T22:22:34,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12028.678,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.395132042193207,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:22:47,google.com,https://google.com/,22,0.661,42.929,61.721,120.866,0.096,242.903,847,301.0,cold,0,1,,,real,,0.0027212508696887235,0.1767330992206766,0.2540973145658967,0.49758957279243154,0.0003952194909078933,5.49677060526923,6.742880635791903,1,0,104.65,1.4050171868241934,NORMAL,weak_rule
2026-09-05T22:22:48,cloudflare.com,https://cloudflare.com/,22,0.746,64.571,50.673,134.888,0.099,268.292,1160,301.0,cold,0,1,,,real,,0.002780552532315537,0.24067433989831977,0.188872571675637,0.502765643403456,0.0003690009392751182,5.59579629272944,7.057036981697891,1,0,115.244,0.7727959006268015,NORMAL,weak_rule
2026-09-05T22:22:50,expired.badssl.com,https://expired.badssl.com/,22,5.62,219.581,0.0,0.0,0.0,467.043,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.012033153264260464,0.47015157062625923,0.0,0.0,0.0,6.148560172038787,0.0,1,0,219.581,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:22:51,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.985,220.301,0.0,0.0,0.0,464.458,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.00212075149959738,0.47431845290639835,0.0,0.0,0.0,6.143021867082641,0.0,1,0,220.301,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:22:53,github.com,https://github.com/duong-dan-loi-404-test,22,0.712,62.608,67.783,136.994,259.793,545.219,271678,404.0,cold,0,0,HTTP,status_404,real,,0.0013058972633015356,0.11483092115278447,0.12432251994152807,0.25126417091113845,0.4764929321978874,6.303019994227343,12.512376501297403,1,0,130.391,1.0656363979373664,HTTP_PROBLEM,weak_rule
2026-09-05T22:22:54,httpbin.org,https://httpbin.org/status/500,22,0.783,262.782,546.898,267.803,0.069,1096.927,246,500.0,cold,0,0,HTTP,status_500,real,,0.0007138123138549785,0.23956197632112256,0.49857283119113677,0.2441393091791888,6.290300083779505e-05,7.001179135341978,5.5093883366279774,1,0,809.6800000000001,2.073295372694119,HTTP_PROBLEM,weak_rule
2026-09-05T22:22:56,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12062.23,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.397917261950807,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:23:09,google.com,https://google.com/,22,1.048,56.139,75.671,134.375,0.071,286.168,847,301.0,cold,0,1,,,real,,0.0036621844510916664,0.196174974141064,0.26442858740320374,0.4695668278773308,0.00024810600765983614,5.660067410353518,6.742880635791903,1,0,131.81,1.3243318924027372,NORMAL,weak_rule
2026-09-05T22:23:11,cloudflare.com,https://cloudflare.com/,22,0.89,56.797,51.41,138.029,0.092,264.847,1158,301.0,cold,0,1,,,real,,0.003360430739257005,0.21445211763773048,0.19411207225303667,0.5211650500100058,0.0003473703685524095,5.582920955327714,7.055312843339752,1,0,108.207,0.8894925342145786,NORMAL,weak_rule
2026-09-05T22:23:12,expired.badssl.com,https://expired.badssl.com/,22,0.839,220.949,0.0,0.0,0.0,468.108,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.001792321430097328,0.47200432378852747,0.0,0.0,0.0,6.150833019122059,0.0,1,0,220.949,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:23:13,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,1.208,219.779,0.0,0.0,0.0,467.272,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.002585218031467753,0.47034489547843655,0.0,0.0,0.0,6.149049323669522,0.0,1,0,219.779,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:23:15,github.com,https://github.com/duong-dan-loi-404-test,22,1.027,74.426,79.566,152.81,370.989,697.234,271683,404.0,cold,0,0,HTTP,status_404,real,,0.0014729631658811817,0.10674465100669216,0.11411663802970021,0.2191660188688446,0.5320867886534506,6.548554290133818,12.512394905200503,1,0,153.99200000000002,1.0548882348261872,HTTP_PROBLEM,weak_rule
2026-09-05T22:23:16,httpbin.org,https://httpbin.org/status/500,22,1.041,295.068,549.607,274.871,0.072,1140.954,246,500.0,cold,0,0,HTTP,status_500,real,,0.000912394364715843,0.25861515889334713,0.481708289729472,0.24091330588262103,6.310508574403526e-05,7.040496109194528,5.5093883366279774,1,0,844.675,1.8563539457151736,HTTP_PROBLEM,weak_rule
2026-09-05T22:23:19,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12039.36,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.396019618748031,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:23:32,google.com,https://google.com/,22,0.8,44.094,61.831,128.071,0.098,253.471,847,301.0,cold,0,1,,,real,,0.003156179602400275,0.17396072923529712,0.24393717624501424,0.505268847323757,0.00038663200129403365,5.539186880578456,6.742880635791903,1,0,105.92500000000001,1.3711580254579323,NORMAL,weak_rule
2026-09-05T22:23:33,cloudflare.com,https://cloudflare.com/,22,1.105,45.159,48.667,135.768,0.128,248.86,1158,301.0,cold,0,1,,,real,,0.004440247528731013,0.18146347343888128,0.19555975247126897,0.545559752471269,0.0005143454150928232,5.520900761003683,7.055312843339752,1,0,93.826,1.0543339327108474,NORMAL,weak_rule
2026-09-05T22:23:34,expired.badssl.com,https://expired.badssl.com/,22,0.729,227.745,0.0,0.0,0.0,470.561,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0015492146607984938,0.4839861356976035,0.0,0.0,0.0,6.156048468042596,0.0,1,0,227.745,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:23:36,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,1.306,220.01,0.0,0.0,0.0,471.137,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.002772017481114835,0.4669766967994447,0.0,0.0,0.0,6.157269197707231,0.0,1,0,220.01,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:23:37,github.com,https://github.com/duong-dan-loi-404-test,22,23.607,64.035,70.835,131.261,261.382,573.524,271671,404.0,cold,0,0,HTTP,status_404,real,,0.04116131147083644,0.11165182276591737,0.12350834489925443,0.22886749290352276,0.45574727474351556,6.353541871873159,12.512350735264027,1,0,134.87,1.0891827477512108,HTTP_PROBLEM,weak_rule
2026-09-05T22:23:39,httpbin.org,https://httpbin.org/status/500,22,27.041,273.217,551.77,841.19,0.063,1710.552,246,500.0,cold,0,0,HTTP,status_500,real,,0.01580834724697057,0.15972446321421388,0.322568387280831,0.4917652313405264,3.683021621090736e-05,7.445155840213924,5.5093883366279774,1,0,824.987,2.0121655477231535,HTTP_PROBLEM,weak_rule
2026-09-05T22:23:41,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12046.893,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.396645068858138,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:23:54,google.com,https://google.com/,22,0.706,61.111,63.07,113.809,0.069,257.368,847,301.0,cold,0,1,,,real,,0.002743153772030711,0.23744599173168382,0.24505766062602966,0.4422033819278232,0.00026809859811631595,5.554384925230476,6.742880635791903,1,0,124.181,1.0154400991772794,NORMAL,weak_rule
2026-09-05T22:23:56,cloudflare.com,https://cloudflare.com/,22,0.902,45.872,53.517,136.097,0.086,255.765,1154,301.0,cold,0,1,,,real,,0.003526674877328798,0.179352139659453,0.20924285965632516,0.5321173733700859,0.0003362461634703732,5.548161269692202,7.051855622955894,1,0,99.38900000000001,1.1417690732206862,NORMAL,weak_rule
2026-09-05T22:23:57,expired.badssl.com,https://expired.badssl.com/,22,0.845,219.364,0.0,0.0,0.0,465.248,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0018162356420661668,0.4714990714629617,0.0,0.0,0.0,6.14471768140459,0.0,1,0,219.364,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:23:58,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.8,217.73,0.0,0.0,0.0,458.674,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0017441581602619727,0.4746944452922991,0.0,0.0,0.0,6.1305175425874925,0.0,1,0,217.73,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:24:00,github.com,https://github.com/duong-dan-loi-404-test,22,0.725,74.885,78.835,160.692,310.997,645.235,271679,404.0,cold,0,0,HTTP,status_404,real,,0.0011236216262292033,0.11605849031748124,0.12218029090176447,0.2490441467062388,0.4819902826102118,6.471163214721542,12.512380182105119,1,0,153.72,1.0388746129011002,HTTP_PROBLEM,weak_rule
2026-09-05T22:24:01,httpbin.org,https://httpbin.org/status/500,22,1.113,252.109,507.468,255.267,0.112,1034.597,246,500.0,cold,0,0,HTTP,status_500,real,,0.001075781197896379,0.24367845644246022,0.4904982326451749,0.24673085268950132,0.0001082547117380004,6.942733351001808,5.5093883366279774,1,0,759.577,2.004938583772209,HTTP_PROBLEM,weak_rule
2026-09-05T22:24:04,domain-khong-ton-tai-123456789.com,http://domain-khong-ton-tai-123456789.com/,22,0.0,0.0,0.0,0.0,0.0,12049.712,0,,cold,0,0,DNS,gaierror,real,,0.0,0.0,0.0,0.0,0.0,9.396879024310154,0.0,1,0,0.0,0.0,DNS_PROBLEM,weak_rule
2026-09-05T22:24:17,google.com,https://google.com/,22,1.167,40.356,57.749,104.738,0.078,221.805,847,301.0,cold,0,1,,,real,,0.005261378237641171,0.181943599107324,0.26035932463199657,0.4722075697121345,0.0003516602421045513,5.406296949453025,6.742880635791903,1,0,98.105,1.3963874649385821,NORMAL,weak_rule
2026-09-05T22:24:18,cloudflare.com,https://cloudflare.com/,22,6.095,44.633,49.601,135.453,0.111,254.478,1153,301.0,cold,0,1,,,real,,0.02395098986945826,0.17539040702929135,0.19491272330024598,0.5322778393417112,0.0004361870181312333,5.543136300261306,7.050989447068045,1,0,94.23400000000001,1.0869546161768895,NORMAL,weak_rule
2026-09-05T22:24:19,expired.badssl.com,https://expired.badssl.com/,22,0.665,219.537,0.0,0.0,0.0,461.199,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0014418938462572555,0.4760136080086904,0.0,0.0,0.0,6.135995534272384,0.0,1,0,219.537,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:24:20,wrong.host.badssl.com,https://wrong.host.badssl.com/,22,0.782,230.905,0.0,0.0,0.0,470.765,0,,cold,0,0,TLS,SSLCertVerificationError,real,,0.0016611260395314011,0.49048888511252964,0.0,0.0,0.0,6.156480980245546,0.0,1,0,230.905,0.0,TLS_PROBLEM,weak_rule
2026-09-05T22:24:22,github.com,https://github.com/duong-dan-loi-404-test,22,0.782,67.121,68.247,130.021,271.156,554.584,271674,404.0,cold,0,0,HTTP,status_404,real,,0.0014100659232866438,0.12102945631320053,0.12305980699046494,0.23444780231669143,0.4889358510162573,6.320019812769343,12.512361777931053,1,0,135.368,1.0018496498876999,HTTP_PROBLEM,weak_rule
2026-09-05T22:24:24,httpbin.org,https://httpbin.org/status/500,22,0.685,277.222,558.759,279.648,0.086,1133.41,246,500.0,cold,0,0,HTTP,status_500,real,,0.0006043708807933581,0.24459110119021357,0.49298929778279704,0.24673154463080438,7.587722007040699e-05,7.033867970971731,5.5093883366279774,1,0,835.981,2.00832069354688,HTTP_PROBLEM,weak_rule
